AGENCYID,AGENCYTITLE,CLASSIFICATION,SERVICETYPE,FULLORPARTTIME,ANNUALSALARY
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$28,501.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$28,501.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$28,500.00 "
58030,OUS - Oregon State University,Education Program Assistant 1,Classified Staff,Full-Time,"$28,473.00 "
58030,OUS - Oregon State University,Instructor (PAC),Faculty,Full-Time,"$28,422.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$28,397.00 "
58030,OUS - Oregon State University,Education Program Assistant 1,Classified Staff,Full-Time,"$28,370.00 "
58030,OUS - Oregon State University,Education Program Assistant 1,Classified Staff,Full-Time,"$28,370.00 "
58030,OUS - Oregon State University,Education Program Assistant 1,Classified Staff,Full-Time,"$28,370.00 "
58030,OUS - Oregon State University,Administrative Program Assist,Classified Staff,Full-Time,"$28,370.00 "
58030,OUS - Oregon State University,Medical Lab Technologist,Classified Staff,Full-Time,"$28,341.00 "
58030,OUS - Oregon State University,Coordinator-Academic Program 2,Other professionals,Full-Time,"$28,338.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$28,338.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$28,324.00 "
58030,OUS - Oregon State University,Coordinator-Outreach Program,Other professionals,Full-Time,"$28,094.00 "
58030,OUS - Oregon State University,Facilities Engineer 1,Classified Staff,Part-Time,"$28,089.00 "
58030,OUS - Oregon State University,Administrative Program Assist,Classified Staff,Full-Time,"$28,043.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Part-Time,"$28,034.00 "
58030,OUS - Oregon State University,Instructor- ESL,Faculty,Full-Time,"$27,972.00 "
58030,OUS - Oregon State University,Office Specialist 1,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Custodian,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Grounds Maintenance Worker 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Bio Science Research Tech 1,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Bio Science Research Tech 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Bio Science Research Tech 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Bio Science Research Tech 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Early Childhood Asso Teacher,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Accounting Technician,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Accounting Technician,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Library Technician 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Bio Science Research Tech 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 1,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Library Technician 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Science Storekeeper,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 1,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Vet Animal Attendant,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 1,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Accounting Technician,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$27,876.00 "
58030,OUS - Oregon State University,Food Service Worker 3,Classified Staff,Full-Time,"$27,871.00 "
58030,OUS - Oregon State University,Medical Aide,Classified Staff,Full-Time,"$27,871.00 "
58030,OUS - Oregon State University,Bio Science Research Worker,Classified Staff,Full-Time,"$27,871.00 "
58030,OUS - Oregon State University,Food Service Worker 3,Classified Staff,Full-Time,"$27,871.00 "
58030,OUS - Oregon State University,Property Specialist 2,Classified Staff,Full-Time,"$27,871.00 "
58030,OUS - Oregon State University,Food Service Worker 2,Classified Staff,Full-Time,"$27,871.00 "
58030,OUS - Oregon State University,Food Service Worker 2,Classified Staff,Full-Time,"$27,871.00 "
58030,OUS - Oregon State University,Food Service Worker 3,Classified Staff,Full-Time,"$27,871.00 "
58030,OUS - Oregon State University,Baker,Classified Staff,Full-Time,"$27,871.00 "
58030,OUS - Oregon State University,Education Program Assistant 2,Classified Staff,Full-Time,"$27,846.00 "
58030,OUS - Oregon State University,Education Program Assistant 2,Classified Staff,Full-Time,"$27,846.00 "
58030,OUS - Oregon State University,Laborer 2,Classified Staff,Full-Time,"$27,846.00 "
58030,OUS - Oregon State University,Consultant-HR 2,Other professionals,Full-Time,"$27,822.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$27,817.00 "
58030,OUS - Oregon State University,Research Associate,Faculty,Full-Time,"$27,810.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$27,810.00 "
58030,OUS - Oregon State University,Instrument Technology Mechanic,Classified Staff,Part-Time,"$27,772.00 "
58030,OUS - Oregon State University,Office Manager 1,Executive/Admin and managerial,Full-Time,"$27,660.00 "
58030,OUS - Oregon State University,Coordinator-Outreach Program,Other professionals,Full-Time,"$27,648.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$27,600.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$27,461.00 "
58030,OUS - Oregon State University,Coordinator-Academic Program 1,Other professionals,Full-Time,"$27,459.00 "
58030,OUS - Oregon State University,Specialist 1-Archivist,Other professionals,Part-Time,"$27,442.00 "
58030,OUS - Oregon State University,Education Program Assistant 1,Classified Staff,Full-Time,"$27,262.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$27,199.00 "
58030,OUS - Oregon State University,Oper Systems-Network Analyst,Classified Staff,Full-Time,"$27,186.00 "
58030,OUS - Oregon State University,Education Program Assistant 1,Classified Staff,Full-Time,"$27,155.00 "
58030,OUS - Oregon State University,Medical Aide,Classified Staff,Full-Time,"$27,155.00 "
58030,OUS - Oregon State University,Office Specialist 1,Classified Staff,Full-Time,"$27,155.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$27,140.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$27,136.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$27,042.00 "
58030,OUS - Oregon State University,Accountant 1,Classified Staff,Full-Time,"$27,010.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$27,000.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$27,000.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$27,000.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$26,925.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$26,878.00 "
58030,OUS - Oregon State University,Videographer 1,Classified Staff,Full-Time,"$26,832.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$26,832.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Accounting Technician,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Bio Science Research Tech 2,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Bio Science Research Tech 2,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Office Specialist 1,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Accounting Technician,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Office Specialist 1,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Medical Aide,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Accounting Technician,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Office Specialist 1,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Laboratory Assistant,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Medical Aide,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Office Specialist 1,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Accounting Technician,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Early Childhood Asso Teacher,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Campus Dispatcher,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Medical Aide,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Custodian,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Custodian,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Campus Patrol Officer,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Medical Aide,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Accounting Technician,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Accounting Technician,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Office Specialist 1,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Office Specialist 2,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Medical Aide,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Campus Dispatcher,Classified Staff,Full-Time,"$26,820.00 "
58030,OUS - Oregon State University,Property Specialist 2,Classified Staff,Full-Time,"$26,811.00 "
58030,OUS - Oregon State University,Food Service Worker 3,Classified Staff,Full-Time,"$26,811.00 "
58030,OUS - Oregon State University,Food Service Worker 3,Classified Staff,Full-Time,"$26,811.00 "
58030,OUS - Oregon State University,Food Service Worker 3,Classified Staff,Full-Time,"$26,811.00 "
58030,OUS - Oregon State University,Food Service Worker 2,Classified Staff,Full-Time,"$26,811.00 "
58030,OUS - Oregon State University,Office Specialist 1,Classified Staff,Full-Time,"$26,811.00 "
58030,OUS - Oregon State University,Specialist 1-Pharmacy,Other professionals,Part-Time,"$26,784.00 "
58030,OUS - Oregon State University,Instructor- ESL,Faculty,Full-Time,"$26,757.00 "
58030,OUS - Oregon State University,Instructor- ESL,Faculty,Full-Time,"$26,757.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$26,384.00 "
58030,OUS - Oregon State University,Analyst-Bus & Project,Other professionals,Full-Time,"$26,347.00 "
58030,OUS - Oregon State University,Research Associate (Post Doc),Faculty,Full-Time,"$26,270.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$26,245.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$26,004.00 "
58030,OUS - Oregon State University,Research Associate (Post Doc),Faculty,Full-Time,"$26,004.00 "
58030,OUS - Oregon State University,Instructor (PAC),Faculty,Full-Time,"$25,949.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Part-Time,"$25,927.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$25,908.00 "
58030,OUS - Oregon State University,Administrative Program Assist,Classified Staff,Full-Time,"$25,871.00 "
58030,OUS - Oregon State University,Laborer 2,Classified Staff,Full-Time,"$25,854.00 "
58030,OUS - Oregon State University,Bio Science Research Tech 1,Classified Staff,Full-Time,"$25,854.00 "
58030,OUS - Oregon State University,Cashier 2,Classified Staff,Full-Time,"$25,854.00 "
58030,OUS - Oregon State University,Food Service Worker 2,Classified Staff,Full-Time,"$25,854.00 "
58030,OUS - Oregon State University,Food Service Worker 2,Classified Staff,Full-Time,"$25,854.00 "
58030,OUS - Oregon State University,Food Service Worker 3,Classified Staff,Full-Time,"$25,854.00 "
58030,OUS - Oregon State University,Food Service Worker 3,Classified Staff,Full-Time,"$25,854.00 "
58030,OUS - Oregon State University,Cook 1,Classified Staff,Full-Time,"$25,854.00 "
58030,OUS - Oregon State University,Cook 1,Classified Staff,Full-Time,"$25,854.00 "
58030,OUS - Oregon State University,Food Service Worker 3,Classified Staff,Full-Time,"$25,854.00 "
58030,OUS - Oregon State University,Laboratory Assistant,Classified Staff,Full-Time,"$25,848.00 "
58030,OUS - Oregon State University,Custodial Services Coordinator,Classified Staff,Full-Time,"$25,848.00 "
58030,OUS - Oregon State University,Grounds Maintenance Worker 1,Classified Staff,Full-Time,"$25,848.00 "
